timestamp,value,label
1491041280,184.25,0
1491041340,183.27,0
1491041400,186.25,0
1491041460,195.31,0
1491041520,192.56,0
1491041580,189.36,0
1491041640,188.61,0
1491041700,186.68,0
1491041760,192.24,0
1491041820,179.72,0
1491041880,170.95,0
1491041940,180.95,0
1491042000,182.73,0
1491042060,181.82,0
1491042120,179.52,0
1491042180,183.56,0
1491042240,182.24,0
1491042300,177.24,0
1491042360,178.63,0
1491042420,171.27,0
1491042480,179.91,0
1491042540,175.47,0
1491042600,170.38,0
1491042660,188.34,0
1491042720,179.54,0
1491042780,180.01,0
1491042840,183.37,0
1491042900,181.96,0
1491042960,179.62,0
1491043020,185.86,0
1491043080,181.32,0
1491043140,177.19,0
1491043200,184.38,0
1491043260,188.77,0
1491043320,182.38,0
1491043380,181.64,0
1491043440,188.09,0
1491043500,183.68,0
1491043560,189.43,0
1491043620,186.14,0
1491043680,188.59,0
1491043740,188.95,0
1491043800,184.76,0
1491043860,188.63,0
1491043920,184.45,0
1491043980,183.59,0
1491044040,185.79,0
1491044100,187.77,0
1491044160,184.96,0
1491044220,185.66,0
1491044280,182.56,0
1491044340,187.45,0
1491044400,179.62,0
1491044460,186.67,0
1491044520,184.44,0
1491044580,189.71,0
1491044640,189.84,0
1491044700,183.62,0
1491044760,185.89,0
1491044820,188.95,0
1491044880,185.69,0
1491044940,193.77,0
1491045000,192.43,0
1491045060,191.23,0
1491045120,184.56,0
1491045180,180.05,0
1491045240,182.56,0
1491045300,181.03,0
1491045360,187.96,0
1491045420,187.49,0
1491045480,187.12,0
1491045540,190.83,0
1491045600,194.08,0
1491045660,190.98,0
1491045720,187.99,0
1491045780,185.56,0
1491045840,190.26,0
1491045900,191.13,0
1491045960,186.36,0
1491046020,192.11,0
1491046080,187.14,0
1491046140,191.26,0
1491046200,184.11,0
1491046260,194.35,0
1491046320,196.18,0
1491046380,190.83,0
1491046440,190.24,0
1491046500,194.15,0
1491046560,194.61,0
1491046620,188.73,0
1491046680,195.45,0
1491046740,200.12,0
1491046800,190.89,0
1491046860,195.89,0
1491046920,200.67,0
1491046980,191.35,0
1491047040,192.01,0
1491047100,195.72,0
1491047160,197.39,0
1491047220,195.36,0
1491047280,200.02,0
1491047340,192.14,0
1491047400,208.91,0
1491047460,200.6,0
1491047520,195.3,0
1491047580,196.42,0
1491047640,199.73,0
1491047700,197.66,0
1491047760,209.61,0
1491047820,199.17,0
1491047880,204.42,0
1491047940,203.03,0
1491048000,211.1,0
1491048060,220.47,0
1491048120,215.44,0
1491048180,205.1,0
1491048240,202.35,0
1491048300,203.67,0
1491048360,217.16,0
1491048420,204.51,0
1491048480,209.51,0
1491048540,211.32,0
1491048600,208.49,0
1491048660,211.8,0
1491048720,217.36,0
1491048780,213.34,0
1491048840,213.13,0
1491048900,210.47,0
1491048960,205.31,0
1491049020,205.0,0
1491049080,221.78,0
1491049140,208.98,0
1491049200,215.42,0
1491049260,220.33,0
1491049320,221.23,0
1491049380,213.91,0
1491049440,228.41,0
1491049500,213.88,0
1491049560,224.98,0
1491049620,222.5,0
1491049680,218.68,0
1491049740,218.16,0
1491049800,220.15,0
1491049860,227.39,0
1491049920,222.08,0
1491049980,221.93,0
1491050040,221.62,0
1491050100,224.13,0
1491050160,226.52,0
1491050220,223.6,0
1491050280,224.27,0
1491050340,221.56,0
1491050400,223.4,0
1491050460,224.81,0
1491050520,222.18,0
1491050580,217.03,0
1491050640,217.94,0
1491050700,221.51,0
1491050760,223.51,0
1491050820,225.48,0
1491050880,220.58,0
1491050940,221.77,0
1491051000,226.66,0
1491051060,225.81,0
1491051120,222.27,0
1491051180,221.64,0
1491051240,233.89,0
1491051300,224.97,0
1491051360,221.07,0
1491051420,221.15,0
1491051480,224.4,0
1491051540,224.1,0
1491051600,222.23,0
1491051660,218.57,0
1491051720,222.25,0
1491051780,222.48,0
1491051840,222.11,0
1491051900,222.84,0
1491051960,223.62,0
1491052020,223.69,0
1491052080,235.26,0
1491052140,231.78,0
1491052200,228.86,0
1491052260,226.67,0
1491052320,226.64,0
1491052380,219.92,0
1491052440,221.11,0
1491052500,219.74,0
1491052560,227.79,0
1491052620,225.9,0
1491052680,222.96,0
1491052740,226.93,0
1491052800,223.79,0
1491052860,228.7,0
1491052920,222.62,0
1491052980,226.55,0
1491053040,221.71,0
1491053100,222.12,0
1491053160,226.03,0
1491053220,225.12,0
1491053280,232.94,0
1491053340,227.49,0
1491053400,229.44,0
1491053460,232.7,0
1491053520,229.83,0
1491053580,231.98,0
1491053640,233.17,0
1491053700,231.2,0
1491053760,230.39,0
1491053820,232.66,0
1491053880,232.25,0
1491053940,222.62,0
1491054000,234.55,0
1491054060,232.3,0
1491054120,228.67,0
1491054180,235.98,0
1491054240,237.82,0
1491054300,229.92,0
1491054360,232.77,0
1491054420,236.04,0
1491054480,229.53,0
1491054540,234.19,0
1491054600,232.37,0
1491054660,238.58,0
1491054720,238.16,0
1491054780,239.73,0
1491054840,239.72,0
1491054900,235.91,0
1491054960,240.33,0
1491055020,236.21,0
1491055080,242.38,0
1491055140,234.58,0
1491055200,236.25,0
1491055260,241.36,0
1491055320,234.43,0
1491055380,238.71,0
1491055440,233.81,0
1491055500,240.04,0
1491055560,236.73,0
1491055620,242.95,0
1491055680,239.4,0
1491055740,234.72,0
1491055800,230.31,0
1491055860,229.21,0
1491055920,230.53,0
1491055980,231.89,0
1491056040,224.52,0
1491056100,230.79,0
1491056160,230.22,0
1491056220,231.4,0
1491056280,235.2,0
1491056340,237.31,0
1491056400,229.85,0
1491056460,240.88,0
1491056520,233.01,0
1491056580,233.74,0
1491056640,231.23,0
1491056700,235.0,0
1491056760,232.23,0
1491056820,234.64,0
1491056880,243.92,0
1491056940,234.42,0
1491057000,239.16,0
1491057060,244.34,0
1491057120,238.91,0
1491057180,237.55,0
1491057240,239.23,0
1491057300,240.09,0
1491057360,236.76,0
1491057420,237.47,0
1491057480,236.93,0
1491057540,241.57,0
1491057600,242.13,0
1491057660,237.93,0
1491057720,234.93,0
1491057780,237.2,0
1491057840,230.83,0
1491057900,230.46,0
1491057960,239.64,0
1491058020,234.39,0
1491058080,238.12,0
1491058140,235.89,0
1491058200,234.08,0
1491058260,235.31,0
1491058320,237.21,0
1491058380,237.35,0
1491058440,236.04,0
1491058500,236.03,0
1491058560,235.15,0
1491058620,236.24,0
1491058680,236.16,0
1491058740,234.75,0
1491058800,234.0,0
1491058860,235.36,0
1491058920,240.46,0
1491058980,233.54,0
1491059040,231.97,0
1491059100,235.81,0
1491059160,230.6,0
1491059220,233.76,0
1491059280,235.7,0
1491059340,233.99,0
1491059400,237.23,0
1491059460,229.98,0
1491059520,226.99,0
1491059580,230.47,0
1491059640,231.56,0
1491059700,226.24,0
1491059760,225.69,0
1491059820,235.56,0
1491059880,228.59,0
1491059940,231.57,0
1491060000,235.6,0
1491060120,230.35,0
1491060180,230.46,0
1491060240,224.76,0
1491060300,222.25,0
1491060360,225.45,0
1491060420,222.75,0
1491060480,218.7,0
1491060540,224.93,0
1491060600,222.9,0
1491060660,220.98,0
1491060720,215.45,0
1491060780,214.07,0
1491060840,221.99,0
1491060900,217.73,0
1491060960,221.75,0
1491061020,215.24,0
1491061080,219.59,0
1491061140,211.15,0
1491061200,213.0,0
1491061260,201.57,0
1491061320,211.94,0
1491061380,211.78,0
1491061440,215.26,0
1491061500,209.86,0
1491061560,215.56,0
1491061620,204.46,0
1491061680,208.6,0
1491061740,208.17,0
1491061800,201.25,0
1491061860,205.53,0
1491061920,202.48,0
1491061980,201.96,0
1491062040,206.51,0
1491062100,202.08,0
1491062160,193.49,0
1491062220,195.9,0
1491062280,195.51,0
1491062340,194.48,0
1491062400,190.66,0
1491062460,215.1,0
1491062520,194.24,0
1491062580,185.92,0
1491062640,189.53,0
1491062700,187.15,0
1491062760,190.72,0
1491062820,187.08,0
1491062880,186.21,0
1491062940,187.52,0
1491063000,188.53,0
1491063060,184.29,0
1491063120,187.17,0
1491063180,191.69,0
1491063240,184.82,0
1491063300,187.67,0
1491063360,186.01,0
1491063420,178.67,0
1491063480,182.59,0
1491063540,181.24,0
1491063600,188.31,0
1491063660,178.54,0
1491063720,183.34,0
1491063780,173.62,0
1491063840,178.57,0
1491063900,175.24,0
1491063960,175.67,0
1491064020,169.5,0
1491064080,172.04,0
1491064140,170.36,0
1491064200,167.7,0
1491064260,172.87,0
1491064320,169.12,0
1491064380,170.95,0
1491064440,176.73,0
1491064500,174.34,0
1491064560,176.62,0
1491064620,180.65,0
1491064680,178.69,0
1491064740,171.49,0
1491064800,174.23,0
1491064860,168.21,0
1491064920,171.54,0
1491064980,169.94,0
1491065040,165.68,0
1491065100,172.68,0
1491065160,171.6,0
1491065220,168.94,0
1491065280,168.14,0
1491065340,168.2,0
1491065400,170.94,0
1491065460,177.24,0
1491065520,169.71,0
1491065580,172.29,0
1491065640,168.38,0
1491065700,174.77,0
1491065760,165.74,0
1491065820,171.15,0
1491065880,173.14,0
1491065940,167.82,0
1491066000,170.44,0
1491066060,174.3,0
1491066120,164.14,0
1491066180,166.57,0
1491066240,161.53,0
1491066300,158.51,0
1491066360,169.41,0
1491066420,167.07,0
1491066480,161.31,0
1491066540,158.05,0
1491066600,160.02,0
1491066660,159.44,0
1491066720,152.38,0
1491066780,156.75,0
1491066840,156.16,0
1491066900,158.34,0
1491066960,162.16,0
1491067020,152.75,0
1491067080,156.55,0
1491067140,157.39,0
1491067200,157.81,0
1491067260,151.27,0
1491067320,151.92,0
1491067380,154.67,0
1491067440,165.68,0
1491067500,151.75,0
1491067560,154.04,0
1491067620,170.33,0
1491067680,162.46,0
1491067740,157.04,0
1491067800,156.05,0
1491067860,166.85,0
1491067920,163.77,0
1491067980,157.7,0
1491068040,142.93,0
1491068100,158.95,0
1491068160,160.56,0
1491068220,156.02,0
1491068280,158.9,0
1491068340,156.31,0
1491068400,154.54,0
1491068460,160.38,0
1491068520,153.15,0
1491068580,150.28,0
1491068640,160.3,0
1491068700,144.0,0
1491068760,151.56,0
1491068820,151.11,0
1491068880,154.13,0
1491068940,158.71,0
1491069000,158.01,0
1491069060,151.98,0
1491069120,146.25,0
1491069180,150.53,0
1491069240,153.55,0
1491069300,158.3,0
1491069360,151.91,0
1491069420,160.14,0
1491069480,147.43,0
1491069540,151.41,0
1491069600,150.03,0
1491069660,145.11,0
1491069720,152.78,0
1491069780,157.8,0
1491069840,148.54,0
1491069900,161.22,0
1491069960,160.37,0
